Date,Open,High,Low,Close,Volume
2023-03-28,18467.01,18795.59,18467.01,18689.92,1352049
2023-03-29,18731.70,18854.23,18623.39,18738.81,1531152
2023-03-30,18771.40,18771.40,18503.12,18530.54,710544
2023-03-31,18508.58,18889.53,18479.51,18684.52,1762728
2023-04-03,18713.70,18842.17,18472.24,18657.20,609259
2023-04-04,18678.26,18678.26,18506.66,18579.58,506450
2023-04-05,18517.48,18517.48,18226.71,18346.44,830977
2023-04-06,18368.34,18584.91,18124.17,18354.54,772824
2023-04-07,18328.02,18726.69,18328.02,18543.03,1503205
2023-04-10,18556.83,18685.73,18556.83,18629.23,1186985
2023-04-11,18581.82,18773.61,18581.82,18679.67,1291297
2023-04-12,18746.64,19207.91,18746.64,19100.79,1671322
2023-04-13,19173.24,19173.24,18756.93,18925.23,915794
2023-04-14,18943.10,19194.10,18609.35,18901.72,1759114
2023-04-17,18969.35,18969.35,18838.65,18903.32,746101
2023-04-18,18968.09,19188.11,18968.09,19171.64,1912662
2023-04-19,19240.06,19240.06,19020.39,19024.35,1058267
2023-04-20,19078.58,19143.23,18801.55,18972.39,1758464
2023-04-21,18925.24,19341.56,18790.47,19066.01,878263
2023-04-24,19029.68,19029.68,18925.68,18971.66,1795369
2023-04-25,18994.00,18994.00,18790.07,18824.30,679807
2023-04-26,18853.37,18950.87,18853.37,18945.66,1940433
2023-04-27,18960.39,19147.06,18858.68,19002.87,653208
2023-04-28,18962.56,19102.04,18962.56,19072.35,1243024
2023-05-01,19087.34,19599.32,19087.34,19591.77,595445
2023-05-02,19666.62,19868.97,19666.62,19862.68,1907738
2023-05-03,19875.47,19875.47,19169.53,19463.50,1045871
2023-05-04,19458.54,19754.06,19436.56,19595.31,688005
2023-05-05,19535.25,19664.40,19317.49,19490.95,592614
2023-05-08,19456.80,19781.05,19456.80,19756.24,1256216
2023-05-09,19774.08,19985.17,19774.08,19927.50,1053140
2023-05-10,19965.26,19965.26,19677.24,19695.04,1530277
2023-05-11,19719.84,19803.12,19624.55,19713.83,1422725
2023-05-12,19640.63,19870.76,19640.63,19841.43,1045729
2023-05-15,19904.16,20132.11,19827.45,19979.78,1537903
2023-05-16,19977.41,20231.64,19977.41,20193.49,1533871
2023-05-17,20169.19,20647.61,20169.19,20479.23,927260
2023-05-18,20480.67,20662.47,20480.67,20586.47,1072085
2023-05-19,20668.49,20668.49,20185.24,20277.13,508652
2023-05-22,20208.48,20208.48,19956.54,19990.12,1544614
2023-05-23,20019.12,20082.30,19493.86,19788.08,1927404
2023-05-24,19725.72,20058.49,19725.72,19952.25,1178509
2023-05-25,19977.72,20066.79,19959.31,20013.05,1452223
2023-05-26,19985.74,19986.90,19806.28,19896.59,591953
2023-05-29,19933.44,19933.44,19279.12,19596.53,1693611
2023-05-30,19562.51,20138.01,19562.51,19909.13,616465
2023-05-31,19844.23,20104.69,19707.24,19905.96,1035117
2023-06-01,19840.54,20542.27,19796.43,20169.35,936674
2023-06-02,20210.11,20624.49,20143.92,20384.20,1871672
2023-06-05,20422.67,20615.50,20389.65,20502.57,1150329
2023-06-06,20436.33,20898.35,20436.33,20770.83,1270612
2023-06-07,20766.92,20766.92,20491.78,20506.77,1680816
2023-06-08,20485.16,20485.16,20391.65,20433.23,890816
2023-06-09,20407.36,20407.36,20149.81,20217.83,1472082
2023-06-12,20287.49,20287.49,19872.19,20078.21,1605783
2023-06-13,20068.15,20068.15,19755.51,19895.54,1501623
2023-06-14,19863.77,20129.10,19273.20,19701.15,1021464
2023-06-15,19634.40,19634.40,19505.21,19523.96,594570
2023-06-16,19518.44,19518.44,19252.58,19267.98,1692185
2023-06-19,19309.39,19487.28,19221.46,19354.37,534117
2023-06-20,19305.16,19756.13,19305.16,19605.80,1324091
2023-06-21,19576.62,19880.81,19576.62,19834.98,1454200
2023-06-22,19809.80,20026.33,19682.09,19854.21,892569
2023-06-23,19815.98,19945.89,19815.98,19884.09,1912240
2023-06-26,19908.87,19908.87,19273.07,19390.96,1465031
2023-06-27,19406.76,19527.64,18952.78,19240.21,1520731
2023-06-28,19269.56,19380.48,18854.93,19117.70,1947650
2023-06-29,19061.90,19189.90,18705.42,18947.66,900140
2023-06-30,19002.08,19002.08,18967.07,18984.51,938786
2023-07-03,19036.47,19036.47,18862.40,18872.33,1629489
2023-07-04,18868.40,19064.08,18826.94,18945.51,545753
2023-07-05,18937.21,19518.62,18937.21,19297.84,1517216
2023-07-06,19251.73,19251.73,18825.76,18878.68,1694182
2023-07-07,18818.67,19120.30,18818.67,18988.36,1995464
2023-07-10,19000.31,19000.31,18728.62,18792.89,1662460
2023-07-11,18794.89,18859.12,18794.89,18858.87,1782398
2023-07-12,18818.42,19424.00,18818.42,19292.56,627306
2023-07-13,19225.20,19225.20,19046.73,19074.78,1859584
2023-07-14,19141.76,19141.76,18785.50,18869.87,1227217
2023-07-17,18904.02,18904.02,18609.67,18660.25,1484068
2023-07-18,18721.32,18721.32,18493.05,18582.15,1211255
2023-07-19,18577.46,19092.73,18577.46,18953.52,1115291
2023-07-20,19020.42,19072.24,18777.64,18924.94,1868392
2023-07-21,18977.10,19161.60,18629.30,18895.45,1804097
2023-07-24,18892.86,19212.75,18767.52,18990.14,863417
2023-07-25,18977.37,19285.76,18892.96,19089.36,1535416
2023-07-26,19015.77,19145.67,18950.04,19047.86,1046954
2023-07-27,19107.96,19107.96,18907.09,18976.34,567045
2023-07-28,18934.84,19180.76,18923.50,19052.13,1678560
2023-07-31,19030.06,19202.16,18971.28,19086.72,597887
2023-08-01,19140.68,19321.29,18936.86,19129.07,1580845
2023-08-02,19197.37,19197.37,19012.78,19056.01,1458682
2023-08-03,19098.95,19476.60,19098.95,19416.43,1778540
2023-08-04,19345.28,19899.91,19162.78,19531.35,721063
2023-08-07,19509.73,19661.98,19509.73,19594.38,1112626
2023-08-08,19652.45,19757.62,19251.05,19504.33,823581
2023-08-09,19558.73,19558.73,19280.92,19391.81,1420877
2023-08-10,19367.19,20672.36,19367.19,20619.22,1559109
2023-08-11,20605.20,20828.51,20600.90,20714.70,1820032
2023-08-14,20701.73,20735.27,20573.44,20654.35,978532
2023-08-15,20720.13,20956.30,20689.58,20822.94,1582456
2023-08-16,20763.90,21044.13,20742.07,20893.10,520863
2023-08-17,20866.07,21039.20,20648.05,20843.62,1342322
2023-08-18,20886.84,21003.90,20886.84,20992.60,1884489
2023-08-21,21072.83,21166.15,21072.83,21121.29,1996044
2023-08-22,21107.65,21606.81,20949.42,21278.11,1927889
2023-08-23,21246.40,21462.26,20812.24,21137.25,1221750
2023-08-24,21208.35,21346.39,21208.35,21339.58,1968625
2023-08-25,21360.81,21360.81,20925.42,21061.78,1796433
2023-08-28,21109.22,21109.22,20647.90,20856.91,1348309
2023-08-29,20863.16,21281.33,20604.12,20942.73,1317875
2023-08-30,21025.15,21159.16,20621.44,20890.30,1095439
2023-08-31,20863.68,21156.72,20768.59,20962.66,1833129
2023-09-01,20978.17,21034.74,20967.78,21001.26,1006126
2023-09-04,21002.15,21233.74,20985.71,21109.73,625715
2023-09-05,21046.20,21328.73,21046.20,21219.14,1865167
2023-09-06,21135.14,21539.52,21135.14,21472.51,1210893
2023-09-07,21483.78,21952.68,21483.78,21919.02,1816475
2023-09-08,21883.81,21971.36,21398.61,21684.98,1898637
2023-09-11,21722.17,22045.37,21510.74,21778.05,1589819
2023-09-12,21724.49,21858.83,21696.31,21777.57,1257632
2023-09-13,21762.25,21762.25,21625.49,21652.88,693459
2023-09-14,21643.56,22277.18,21643.56,22136.99,1274466
2023-09-15,22186.37,22191.80,21873.56,22032.68,1053005
2023-09-18,22066.00,22066.00,21610.73,21734.73,1526642
2023-09-19,21735.73,21891.85,21536.17,21714.01,1516624
2023-09-20,21777.12,21779.25,21603.36,21691.30,747585
2023-09-21,21631.75,21784.90,21429.52,21607.21,1672363
2023-09-22,21591.41,21591.41,20901.21,21204.57,753475
2023-09-25,21139.73,21178.35,20976.16,21077.26,1139473
2023-09-26,21126.36,21296.57,21126.36,21288.47,798088
2023-09-27,21255.29,21523.55,21176.77,21350.16,1094505
2023-09-28,21285.65,21762.28,21147.11,21454.69,1231169
2023-09-29,21422.03,21551.52,21422.03,21530.24,1448697
2023-10-02,21568.13,22061.21,21568.13,21883.62,1770265
2023-10-03,21929.44,22053.91,21912.71,21983.31,1899263
2023-10-04,22036.04,22036.04,21409.55,21517.33,1893562
2023-10-05,21489.61,21489.61,21236.05,21353.61,596090
2023-10-06,21378.54,21948.21,21378.54,21853.31,847319
2023-10-09,21889.57,21993.32,21559.14,21776.23,1676595
2023-10-10,21855.52,21855.52,21373.13,21567.67,1636308
2023-10-11,21514.08,21530.96,21478.71,21504.83,1497899
2023-10-12,21510.32,21510.32,21465.49,21466.04,539790
2023-10-13,21524.24,21562.90,21334.60,21448.75,1715410
2023-10-16,21431.90,21431.90,20938.99,21042.98,594337
2023-10-17,20989.19,20989.19,20475.73,20496.04,550451
2023-10-18,20432.85,20743.75,20432.85,20633.28,708317
2023-10-19,20677.56,20677.56,20421.72,20456.25,823438
2023-10-20,20474.99,20536.53,20226.47,20381.50,1182184
2023-10-23,20316.08,20776.29,20307.90,20542.10,798761
2023-10-24,20595.96,20595.96,20299.65,20374.21,753684
2023-10-25,20331.26,20582.94,20331.26,20544.29,1566656
2023-10-26,20472.07,20716.76,20395.02,20555.89,1474805
2023-10-27,20577.85,20577.85,20463.41,20483.01,539054
2023-10-30,20441.44,20833.35,20005.41,20419.38,1663305
2023-10-31,20410.55,20426.13,20289.73,20357.93,1833367
2023-11-01,20364.52,20364.52,19961.81,19962.56,852716
2023-11-02,20028.28,20220.10,19833.24,20026.67,1447371
2023-11-03,20046.01,20513.02,20046.01,20435.96,1869563
2023-11-06,20433.05,20452.53,20433.05,20451.59,1753819
2023-11-07,20507.62,20702.87,20212.63,20457.75,946177
2023-11-08,20496.90,20496.90,20129.58,20227.41,1680867
2023-11-09,20280.89,20355.19,20280.89,20325.44,1667021
2023-11-10,20326.22,20809.00,20326.22,20806.49,1167531
2023-11-13,20886.32,21509.88,20886.32,21238.98,1984267
2023-11-14,21212.07,21212.07,21037.60,21074.39,1464269
2023-11-15,21012.64,21327.38,21012.64,21288.96,504293
2023-11-16,21333.66,21333.66,21259.00,21268.88,1628543
2023-11-17,21275.45,21880.07,21275.45,21708.01,1908474
2023-11-20,21686.54,21686.54,21567.99,21597.70,1761040
2023-11-21,21631.75,21631.75,21427.27,21510.30,517681
2023-11-22,21425.87,21801.92,21425.87,21685.00,541485
2023-11-23,21631.49,21973.26,21453.25,21713.25,1786482
2023-11-24,21796.65,21796.65,21187.12,21405.85,1261264
2023-11-27,21424.01,21735.62,21424.01,21689.66,514964
2023-11-28,21753.84,22153.36,21546.41,21849.89,1693493
2023-11-29,21891.63,21891.63,21706.87,21707.08,1909654
2023-11-30,21642.53,21786.21,21383.33,21584.77,636418
2023-12-01,21650.56,22281.92,21650.56,21990.15,1075307
2023-12-04,22024.10,22380.00,21885.98,22132.99,1617659
2023-12-05,22044.80,22044.80,21683.79,21856.47,1395723
2023-12-06,21933.19,21933.19,21173.49,21489.72,1407119
2023-12-07,21492.86,21782.97,21491.79,21637.38,1539295
2023-12-08,21589.70,21598.08,21160.31,21379.20,1082867
2023-12-11,21360.70,21752.08,21360.70,21648.14,1201928
2023-12-12,21689.26,22046.63,21689.26,21935.13,1946088
2023-12-13,21876.25,21888.43,21825.57,21857.00,1151807
2023-12-14,21845.10,22281.12,21845.10,22186.21,550380
2023-12-15,22141.91,22141.91,21766.10,21900.04,726158
2023-12-18,21956.39,21956.39,21219.65,21290.18,1589837
2023-12-19,21310.54,21849.76,21064.25,21457.00,700636
2023-12-20,21381.59,21396.87,21082.61,21239.74,569926
2023-12-21,21287.77,21287.77,20642.36,20884.95,630028
2023-12-22,20906.04,21204.77,20906.04,21116.68,637972
2023-12-25,21175.80,21224.18,21156.12,21190.15,1342390
2023-12-26,21207.03,21690.84,21207.03,21529.22,1883541
2023-12-27,21516.83,21516.83,21215.99,21346.85,1800676
2023-12-28,21395.17,21395.17,21089.49,21193.86,1452267
2023-12-29,21111.16,21111.16,20860.36,20884.18,1995897
2024-01-01,20896.42,21396.11,20896.42,21273.39,1836648
2024-01-02,21293.95,21293.95,21047.38,21056.13,889909
2024-01-03,21024.40,21381.39,20784.25,21082.82,1414039
2024-01-04,21096.93,21096.93,20725.47,20745.17,1634860
2024-01-05,20719.09,20866.52,20682.66,20774.59,1273492
2024-01-08,20715.52,21099.84,20715.52,21062.35,997837
2024-01-09,21049.22,21049.22,20603.79,20617.66,909798
2024-01-10,20546.47,20991.63,20546.47,20956.64,897107
2024-01-11,20973.36,21005.34,20563.24,20784.29,1194462
2024-01-12,20750.98,21147.08,20750.98,20974.64,1189164
2024-01-15,20897.82,21277.22,20897.82,21120.04,960127
2024-01-16,21114.39,21544.84,21114.39,21427.85,946983
2024-01-17,21398.97,21740.46,21186.81,21463.64,1288344
2024-01-18,21440.08,21619.91,21410.47,21515.19,654625
2024-01-19,21504.93,21504.93,21161.39,21329.12,1824004
2024-01-22,21248.87,21248.87,20838.48,20983.93,914869
2024-01-23,20929.26,21070.96,20842.43,20956.70,1662881
2024-01-24,20916.76,21078.89,20859.09,20968.99,712211
2024-01-25,21017.21,21365.38,21017.21,21331.88,732718
2024-01-26,21309.64,21351.21,21154.25,21252.73,1280875
2024-01-29,21337.35,21337.35,20621.07,20956.58,1409572
2024-01-30,21027.69,21070.45,20985.52,21027.98,897706
2024-01-31,21044.73,21272.16,20967.04,21119.60,1834088
2024-02-01,21067.07,21182.06,21067.07,21130.50,1622958
2024-02-02,21152.39,21193.00,21010.29,21101.65,1087356
2024-02-05,21166.78,21674.08,21166.78,21435.97,938802
2024-02-06,21455.67,21678.34,21089.50,21383.92,851133
2024-02-07,21385.49,21385.49,20973.46,20988.49,1545614
2024-02-08,20992.77,20992.77,20836.10,20848.40,1513547
2024-02-09,20831.88,20985.94,20609.09,20797.52,1724700
2024-02-12,20789.54,20801.62,20620.58,20711.10,991540
2024-02-13,20722.92,20722.92,20475.15,20560.02,1284559
2024-02-14,20526.31,20634.06,20496.71,20565.39,1588045
2024-02-15,20585.31,20585.31,20217.41,20389.56,1393601
2024-02-16,20389.16,20389.16,20111.59,20163.05,1072563
2024-02-19,20186.50,20186.50,19997.25,20064.74,1253072
2024-02-20,20072.23,20305.30,20072.23,20227.48,663911
2024-02-21,20158.12,20712.55,19992.79,20352.67,580281
2024-02-22,20311.97,20311.97,20120.27,20161.40,1933485
2024-02-23,20102.99,20339.63,20102.99,20253.32,1639017
2024-02-26,20305.54,20305.54,20275.96,20286.98,1346853
2024-02-27,20207.77,20799.70,20207.77,20697.80,1871728
2024-02-28,20680.83,20680.83,20288.44,20310.10,975898
2024-02-29,20324.23,20400.80,20182.79,20291.80,1658918
2024-03-01,20339.18,20575.41,20059.56,20317.48,1156565
2024-03-04,20304.10,20605.28,20304.10,20463.60,1419980
2024-03-05,20476.29,20476.29,20126.22,20189.57,769160
2024-03-06,20215.23,20314.35,19824.51,20069.43,1243781
2024-03-07,20053.92,20089.98,19811.05,19950.52,1948122
2024-03-08,19996.06,19996.06,19730.42,19763.04,791786
2024-03-11,19783.57,20409.56,19761.90,20085.73,1764588
2024-03-12,20066.66,20457.36,20066.66,20348.56,1319223
2024-03-13,20320.69,20629.53,20320.69,20566.66,1446938
2024-03-14,20595.43,20595.43,20341.10,20447.15,872529
2024-03-15,20395.90,20852.95,20395.90,20802.46,645733
2024-03-18,20767.69,21095.49,20767.69,21008.43,1599737
2024-03-19,20953.28,21115.43,20953.28,21090.92,1361638
2024-03-20,21077.15,21077.15,20227.93,20539.30,644206
2024-03-21,20600.17,20600.17,19939.04,20161.35,1149607
2024-03-22,20178.08,20178.08,19739.60,19841.95,1150775
2024-03-25,19806.30,19806.30,19526.99,19623.14,515609
2024-03-26,19639.60,19881.87,19639.60,19872.27,1017661
2024-03-27,19865.95,19865.95,19337.17,19391.84,1708237
2024-03-28,19456.83,19509.20,19456.83,19492.76,1227254
2024-03-29,19510.39,19624.47,19162.41,19393.44,867266
2024-04-01,19382.90,19382.90,19233.03,19282.02,1306700
2024-04-02,19265.60,19459.70,19265.60,19407.59,591571
2024-04-03,19427.47,19755.50,19132.66,19444.08,1112136
2024-04-04,19506.65,19506.65,19361.23,19410.82,1534918
2024-04-05,19390.43,19390.43,18966.23,19102.11,720671
2024-04-08,19050.89,19050.89,18726.05,18733.19,934890
2024-04-09,18762.34,18762.34,18497.99,18504.22,1468682
2024-04-10,18488.93,18488.93,18093.70,18256.64,522517
2024-04-11,18281.52,18490.44,18034.86,18262.65,1473593
2024-04-12,18225.00,18225.00,18187.21,18192.40,1417973
2024-04-15,18144.46,18652.12,18144.46,18442.82,537887
2024-04-16,18478.44,18478.44,18291.28,18347.93,853272
2024-04-17,18297.07,18785.26,18297.07,18667.39,1250962
2024-04-18,18672.21,19034.07,18608.71,18821.39,1427063
2024-04-19,18842.62,18962.21,18428.73,18695.47,1884205
2024-04-22,18628.53,18961.10,18628.53,18871.22,509784
2024-04-23,18833.44,19121.73,18833.44,19077.36,1000255
2024-04-24,19003.27,19122.87,19003.27,19096.95,902971
2024-04-25,19035.32,19120.68,19021.73,19071.20,1892737
2024-04-26,19011.35,19223.19,19011.35,19143.28,1186065
2024-04-29,19209.79,19209.79,18826.29,19016.49,1328509
2024-04-30,18994.67,19154.34,18994.67,19125.50,864110
2024-05-01,19059.10,19059.10,18358.42,18378.41,1083967
2024-05-02,18337.03,18380.64,18155.57,18268.11,1132363
2024-05-03,18299.17,18472.07,18132.27,18302.17,1693709
2024-05-06,18372.66,18885.86,18230.01,18557.94,1960279
2024-05-07,18503.44,18503.44,17987.84,18199.45,867695
2024-05-08,18250.63,18250.63,17702.21,17924.14,1511100
2024-05-09,17916.81,17977.28,17916.81,17966.21,1571699
2024-05-10,18036.40,18036.40,17799.54,17879.31,987809
2024-05-13,17841.61,18257.78,17841.61,18225.35,1398625
2024-05-14,18207.06,18446.85,18044.48,18245.66,1122046
2024-05-15,18207.43,18447.28,18177.81,18312.55,1754254
2024-05-16,18258.97,18555.58,18258.97,18544.12,1165926
2024-05-17,18614.97,18614.97,18138.10,18331.13,1859051
2024-05-20,18365.29,18696.98,18245.79,18471.38,1218753
2024-05-21,18495.77,18673.93,18308.89,18491.41,1020802
2024-05-22,18546.54,18817.70,18385.45,18601.58,1593605
2024-05-23,18669.09,19050.97,18669.09,18904.94,609276
2024-05-24,18843.20,18895.51,18772.04,18833.78,1742836
2024-05-27,18834.89,18834.89,18399.78,18478.69,1393889
2024-05-28,18440.99,18582.70,18332.69,18457.70,870012
2024-05-29,18526.76,18526.76,18248.78,18325.07,922368
2024-05-30,18394.34,18533.36,18032.10,18282.73,1335179
2024-05-31,18298.73,18298.73,18009.08,18121.83,1408969
2024-06-03,18052.22,18419.79,17887.56,18153.68,1299894
2024-06-04,18124.66,18124.66,18057.48,18083.84,1626585
2024-06-05,18078.58,18471.85,18078.58,18280.40,1451274
2024-06-06,18256.02,18414.40,18050.50,18232.45,1999177
2024-06-07,18161.39,18161.39,18106.03,18122.04,1550043
2024-06-10,18109.84,18242.85,17966.66,18104.75,1327640
2024-06-11,18125.18,18332.83,18125.18,18306.95,1733773
2024-06-12,18251.95,18837.04,18251.95,18703.41,1686167
2024-06-13,18744.00,19116.02,18682.22,18899.12,1231022
2024-06-14,18928.82,18928.82,18648.54,18658.89,1865049
2024-06-17,18655.56,18655.56,18397.52,18499.27,1257940
2024-06-18,18520.78,18520.78,18132.40,18292.29,1048050
2024-06-19,18255.33,18255.33,17696.50,17906.56,1712870
2024-06-20,17891.90,19189.94,17891.90,19103.10,1729267
2024-06-21,19160.56,19208.26,19160.56,19198.17,847757
2024-06-24,19270.00,19388.15,19183.12,19285.64,1880945
2024-06-25,19324.59,19647.58,19324.59,19513.14,686381
2024-06-26,19562.19,19873.54,19562.19,19744.01,1064178
2024-06-27,19713.70,20109.21,19386.24,19747.73,853157
2024-06-28,19778.74,19778.74,19752.60,19760.66,1600925
2024-07-01,19709.51,19709.51,19544.29,19608.35,890909
2024-07-02,19678.70,19678.70,19475.13,19574.07,1445104
2024-07-03,19613.21,19613.21,19398.18,19441.83,902411
2024-07-04,19461.56,19753.51,19089.74,19421.63,1809506
2024-07-05,19357.26,19812.43,19357.26,19671.72,761476
2024-07-08,19668.24,19786.05,19504.67,19645.36,1910973
2024-07-09,19716.90,19716.90,19633.67,19655.19,1895281
2024-07-10,19658.70,19658.70,18866.80,19089.14,515229
2024-07-11,19053.38,19053.38,18782.42,18910.49,1519061
2024-07-12,18890.94,18890.94,18703.76,18726.32,1219485
2024-07-15,18751.05,19125.96,18751.05,19124.99,1293637
2024-07-16,19171.84,19171.84,18421.18,18679.88,506469
2024-07-17,18737.86,18737.86,18310.97,18371.33,791216
2024-07-18,18437.62,18495.98,18437.62,18483.91,1021221
2024-07-19,18480.24,18480.24,18145.94,18294.21,1366389
2024-07-22,18358.89,18358.89,18282.97,18292.69,1175667
2024-07-23,18337.70,18509.38,18337.70,18494.91,1182675
2024-07-24,18530.30,18531.30,18339.36,18435.33,670643
2024-07-25,18431.81,18434.07,17878.28,18156.18,1880636
2024-07-26,18126.23,18690.40,18126.23,18441.92,909106
2024-07-29,18483.95,18634.97,18063.46,18349.21,1558299
2024-07-30,18398.00,18630.22,18398.00,18595.89,1650805
2024-07-31,18663.59,18852.44,18663.59,18838.98,1511180
2024-08-01,18877.15,18877.15,18669.38,18763.71,1883585
2024-08-02,18693.04,18806.84,18673.28,18740.06,1184721
2024-08-05,18703.73,19192.14,18703.73,19044.13,1498878
2024-08-06,19108.54,19427.38,19108.54,19358.68,1828646
2024-08-07,19416.28,19417.74,19285.57,19351.66,1707901
2024-08-08,19332.62,19597.24,19182.36,19389.80,1300379
2024-08-09,19380.02,19398.39,18958.88,19178.63,989407
2024-08-12,19115.59,19278.62,19115.59,19204.08,1741934
2024-08-13,19183.76,19642.37,19183.76,19543.85,1157189
2024-08-14,19598.12,19598.12,18888.33,18944.46,1388560
2024-08-15,18989.41,18994.49,18735.96,18865.23,1589997
2024-08-16,18791.15,18895.42,18555.00,18725.21,1465954
2024-08-19,18683.10,18823.77,18326.96,18575.36,1926023
2024-08-20,18599.94,18599.94,18253.93,18307.99,1974228
2024-08-21,18335.61,18521.00,18335.61,18493.39,1073471
2024-08-22,18542.02,18833.65,18542.02,18829.02,1538143
2024-08-23,18875.75,19066.67,18319.45,18693.06,820239
2024-08-26,18739.48,18859.43,18678.57,18769.00,1968860
2024-08-27,18822.57,19068.76,18397.78,18733.27,1321680
2024-08-28,18682.19,18880.93,18363.49,18622.21,545226
2024-08-29,18695.26,18695.26,18407.23,18446.64,1320747
2024-08-30,18475.62,18475.62,18143.20,18255.43,909137
2024-09-02,18229.64,18357.17,18010.42,18183.80,1717152
2024-09-03,18155.29,18272.82,18155.29,18236.77,1872866
2024-09-04,18206.29,18369.76,18206.29,18302.07,803715
2024-09-05,18324.21,18658.56,18147.62,18403.09,1259642
2024-09-06,18475.01,18558.02,18180.54,18369.28,809551
2024-09-09,18320.52,18320.52,17668.75,17952.95,618135
2024-09-10,17888.67,18637.56,17888.67,18413.29,1580945
2024-09-11,18431.99,18431.99,18098.75,18256.09,1347236
2024-09-12,18227.27,18339.49,18193.72,18266.61,1750228
2024-09-13,18294.63,18623.29,18294.63,18562.93,1906635
2024-09-16,18585.25,18585.25,18159.58,18371.84,1077169
2024-09-17,18370.25,18806.27,18370.25,18687.31,1902558
2024-09-18,18760.17,18879.67,18760.17,18821.67,1505580
2024-09-19,18773.65,19020.48,18532.94,18776.71,1515423
2024-09-20,18720.42,19115.87,18720.42,19115.80,1182054
2024-09-23,19067.61,19692.58,19067.61,19560.56,1969562
2024-09-24,19609.42,19873.66,19609.42,19848.81,1524591
2024-09-25,19899.44,20371.08,19899.44,20251.35,1866715
2024-09-26,20315.77,20724.08,20315.77,20532.47,878880
2024-09-27,20470.56,21372.02,20470.56,21174.49,770146
2024-09-30,21133.28,21133.28,20762.39,20871.87,573411
2024-10-01,20949.73,21029.03,20941.86,20985.45,859877
2024-10-02,21012.17,21012.17,19585.59,19761.33,1433065
2024-10-03,19826.27,20076.68,19793.75,19935.21,1238443
2024-10-04,19961.15,19961.15,19615.00,19730.83,593817
2024-10-07,19783.33,19851.21,19649.49,19750.35,781454
2024-10-08,19691.65,19698.12,19567.94,19633.03,1805084
2024-10-09,19656.55,19656.55,19301.12,19392.65,842505
2024-10-10,19381.06,19381.06,19288.57,19326.15,1956504
2024-10-11,19290.49,19507.31,19290.49,19425.77,1827748
2024-10-14,19450.22,19481.30,19291.12,19386.21,1572541
2024-10-15,19462.58,19462.58,19115.18,19212.65,1409382
2024-10-16,19177.32,19177.32,18547.88,18813.33,1614573
2024-10-17,18834.43,19149.43,18834.43,19028.05,1260887
2024-10-18,19073.43,19494.61,19073.43,19350.74,1073878
2024-10-21,19331.96,19580.89,19331.96,19571.53,720206
2024-10-22,19630.32,19680.77,19524.36,19602.57,1734859
2024-10-23,19634.00,19885.69,19558.45,19722.07,1091389
2024-10-24,19670.13,19670.13,19372.82,19439.97,1316973
2024-10-25,19484.88,19871.83,19360.47,19616.15,1656939
2024-10-28,19557.71,19557.71,19098.52,19265.24,519917
2024-10-29,19210.17,19360.41,18917.74,19139.07,1690261
2024-10-30,19211.73,19211.73,19090.27,19140.13,1983740
2024-10-31,19133.66,19430.09,18977.86,19203.97,1420565
2024-11-01,19169.53,19623.92,19169.53,19599.88,1397088
2024-11-04,19557.35,19557.35,19225.37,19256.77,1833023
2024-11-05,19227.92,19890.94,19227.92,19596.90,689038
2024-11-06,19533.19,19592.24,19499.43,19545.84,1706526
2024-11-07,19544.72,19987.56,19544.72,19895.62,522428
2024-11-08,19932.36,20173.34,19932.36,20133.81,1505911
2024-11-11,20139.03,20139.03,19791.47,19794.77,761497
2024-11-12,19833.71,19833.71,19425.00,19545.16,1997702
2024-11-13,19622.44,19622.44,19222.76,19308.80,1886582
2024-11-14,19313.14,19793.36,19313.14,19704.88,1777571
2024-11-15,19772.69,19993.37,19772.69,19947.93,1597893
2024-11-18,19889.41,20127.34,19889.41,20071.22,1240906
2024-11-19,20050.87,20356.90,20050.87,20307.20,737467
2024-11-20,20364.19,20364.19,19927.96,20133.02,747181
2024-11-21,20052.84,20252.98,19898.38,20075.68,1823672
2024-11-22,20145.24,20145.24,19892.45,19938.91,1848413
2024-11-25,20001.52,20001.52,19438.83,19470.69,1523968
2024-11-26,19439.28,19506.81,19439.28,19500.87,724739
2024-11-27,19478.17,19983.93,19478.17,19973.14,712520
2024-11-28,20036.81,20036.81,19800.77,19844.79,1361340
2024-11-29,19869.66,20167.02,19869.66,20037.95,974156
2024-12-02,20100.82,20100.82,19801.69,19829.59,1624969
2024-12-03,19883.42,19948.24,19808.03,19878.14,839391
2024-12-04,19816.22,19816.22,18865.80,19058.94,1097478
2024-12-05,19120.08,19314.46,19120.08,19276.11,836199
2024-12-06,19350.58,19350.58,18698.64,19016.35,749125
2024-12-09,19048.95,19048.95,18694.52,18784.17,1181338
2024-12-10,18818.13,19053.88,18534.45,18794.16,1315474
2024-12-11,18737.95,19446.21,18737.95,19165.01,1221673
2024-12-12,19192.35,19192.35,18801.48,18801.48,1217521
2024-12-13,18799.36,18799.36,18032.03,18114.94,1399577
2024-12-16,18078.63,18206.55,18041.06,18123.80,741214
2024-12-17,18170.29,18921.68,18170.29,18564.97,916101
2024-12-18,18599.20,18599.20,18168.21,18209.45,1781570
2024-12-19,18229.04,18904.60,18070.42,18487.51,981053
2024-12-20,18441.98,18752.16,18441.98,18649.21,806622
2024-12-23,18582.21,18582.21,18304.39,18394.68,1354164
